timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1716279797436,181,Create Pet,200,,Thread Group 1-51,,true,,307,255,68,68,http://localhost:8080/owners/1/pets/new,175,0,1
1716279797474,129,Create Pet,200,,Thread Group 1-55,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,119,0,1
1716279797184,419,Create Pet,200,,Thread Group 1-26,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,410,0,2
1716279797466,137,Create Pet,200,,Thread Group 1-54,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,128,0,1
1716279797372,231,Create Pet,200,,Thread Group 1-45,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,222,0,1
1716279797445,158,Create Pet,200,,Thread Group 1-52,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,143,0,2
1716279797345,258,Create Pet,200,,Thread Group 1-42,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,245,0,1
1716279797423,180,Create Pet,200,,Thread Group 1-50,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,171,0,1
1716279797323,280,Create Pet,200,,Thread Group 1-40,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,271,0,2
1716279797109,494,Create Pet,200,,Thread Group 1-17,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,485,0,6
1716279797234,368,Create Pet,200,,Thread Group 1-31,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,358,0,3
1716279797052,557,Create Pet,200,,Thread Group 1-5,,true,,307,255,68,68,http://localhost:8080/owners/1/pets/new,557,0,0
1716279797333,276,Create Pet,200,,Thread Group 1-41,,true,,307,255,68,68,http://localhost:8080/owners/1/pets/new,270,0,1
1716279797086,520,Create Pet,200,,Thread Group 1-16,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,520,0,1
1716279797155,461,Create Pet,200,,Thread Group 1-23,,true,,307,255,68,68,http://localhost:8080/owners/1/pets/new,455,0,1
1716279797403,199,Create Pet,200,,Thread Group 1-48,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,189,0,2
1716279797483,119,Create Pet,200,,Thread Group 1-56,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,107,0,2
1716279797052,550,Create Pet,200,,Thread Group 1-11,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,550,0,1
1716279797303,299,Create Pet,200,,Thread Group 1-38,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,293,0,1
1716279797064,540,Create Pet,200,,Thread Group 1-14,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,540,0,0
1716279797215,390,Create Pet,200,,Thread Group 1-29,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,384,0,2
1716279797254,348,Create Pet,200,,Thread Group 1-33,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,338,0,1
1716279797542,63,Create Pet,200,,Thread Group 1-62,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,57,0,1
1716279797555,47,Create Pet,200,,Thread Group 1-63,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,41,0,2
1716279797532,70,Create Pet,200,,Thread Group 1-61,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,59,0,1
1716279797502,102,Create Pet,200,,Thread Group 1-58,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,96,0,2
1716279797193,408,Create Pet,200,,Thread Group 1-27,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,402,0,1
1716279797052,555,Create Pet,200,,Thread Group 1-9,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,555,0,1
1716279797052,550,Create Pet,200,,Thread Group 1-4,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,550,0,1
1716279797051,550,Create Pet,200,,Thread Group 1-6,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,550,0,0
1716279797274,328,Create Pet,200,,Thread Group 1-35,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,317,0,1
1716279797052,550,Create Pet,200,,Thread Group 1-1,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,550,0,0
1716279797523,79,Create Pet,200,,Thread Group 1-60,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,69,0,2
1716279797313,294,Create Pet,200,,Thread Group 1-39,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,288,0,2
1716279797133,474,Create Pet,200,,Thread Group 1-21,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,468,0,2
1716279797363,239,Create Pet,200,,Thread Group 1-44,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,229,0,2
1716279797052,553,Create Pet,200,,Thread Group 1-7,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,553,0,1
1716279797075,527,Create Pet,200,,Thread Group 1-15,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,527,0,0
1716279797052,555,Create Pet,200,,Thread Group 1-3,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,555,0,1
1716279797173,429,Create Pet,200,,Thread Group 1-25,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,422,0,2
1716279797109,494,Create Pet,200,,Thread Group 1-18,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,484,0,7
1716279797414,193,Create Pet,200,,Thread Group 1-49,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,187,0,2
1716279797513,93,Create Pet,200,,Thread Group 1-59,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,87,0,2
1716279797563,38,Create Pet,200,,Thread Group 1-64,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,31,0,2
1716279797244,363,Create Pet,200,,Thread Group 1-32,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,357,0,2
1716279797203,403,Create Pet,200,,Thread Group 1-28,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,397,0,2
1716279797142,461,Create Pet,200,,Thread Group 1-22,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,451,0,2
1716279797383,225,Create Pet,200,,Thread Group 1-46,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,219,0,1
1716279797165,438,Create Pet,200,,Thread Group 1-24,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,423,0,1
1716279797223,385,Create Pet,200,,Thread Group 1-30,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,379,0,2
1716279797052,550,Create Pet,200,,Thread Group 1-2,,true,,307,255,67,67,http://localhost:8080/owners/1/pets/new,550,0,0
1716279797393,219,Create Pet,200,,Thread Group 1-47,,true,,307,255,68,68,http://localhost:8080/owners/1/pets/new,213,0,1
1716279797285,329,Create Pet,200,,Thread Group 1-36,,true,,307,255,68,68,http://localhost:8080/owners/1/pets/new,323,0,1
